央视,#genre#
惊悚悬疑HD高清,http://39.134.198.10:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/jingsongxy/index.m3u8?IAS
惊悚悬疑HD高清,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226423/1.m3u8
海外剧场HD高清,http://39.134.182.236/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229062/index.m3u8
海外剧场HD高清,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225881/index.m3u8
海外剧场HD高清,http://39.134.198.10:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/xiqumd/index.m3u8?IAS
海外剧场HD高清,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226325/1.m3u8
明星大片HD高清,http://39.134.182.236/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229005/index.m3u8
明星大片HD高清,http://39.134.198.10:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/mingxingdp/index.m3u8?IAS
明星大片HD高清,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225929/1.m3u8
家庭剧场HD高清,http://39.134.176.160/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229007/index.m3u8
家庭剧场HD高清,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225882/index.m3u8
家庭剧场HD高清,http://39.134.198.10:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/jiatingjc/index.m3u8?IAS
家庭剧场HD高清,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226330/1.m3u8
军旅剧场HD高清,http://39.134.176.163/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229698/index.m3u8
军旅剧场HD高清,http://39.135.230.76/ott.fj.chinamobile.com/PLTV/88888888/224/3221225887/index.m3u8
军旅剧场HD高清,http://39.134.198.10:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/junlvjc/index.m3u8?IAS
军旅剧场HD高清,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226324/1.m3u8
军事评论HD高清,http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229008/index.m3u8
军事评论HD高清,http://39.135.230.86/ott.fj.chinamobile.com/PLTV/88888888/224/3221225890/index.m3u8
军事评论HD高清,http://39.134.198.10:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/junshipl/index.m3u8?IAS
军事评论HD高清,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226326/1.m3u8
古装剧场HD高清,http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229710/index.m3u8
古装剧场HD高清,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225880/index.m3u8
古装剧场HD高清,http://39.134.198.10:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/guzhuangjc/index.m3u8?IAS
古装剧场HD高清,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226323/1.m3u8
超级电影HD高清,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225804/index.m3u8
超级电视剧HD高清,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225806/index.m3u8
潮妈辣婆HD高清,http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229031/index.m3u8
潮妈辣婆HD高清,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226107/index.m3u8
爱情喜剧HD高清,http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229014/index.m3u8
爱情喜剧HD高清,http://39.135.230.82/ott.fj.chinamobile.com/PLTV/88888888/224/3221225877/index.m3u8
爱情喜剧HD高清,http://39.134.198.10:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/aiqingxj/index.m3u8?IAS
爱情喜剧HD高清,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226322/1.m3u8
精品记录HD高清,http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229013/index.m3u8
精品记录HD高清,http://39.135.230.66/ott.fj.chinamobile.com/PLTV/88888888/224/3221225888/index.m3u8
精品记录HD高清,http://39.134.198.10:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/jingpinjl/index.m3u8?IAS
精品记录HD高清,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226332/1.m3u8
精品大剧HD高清,http://39.134.182.236/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229713/index.m3u8
精品大剧HD高清,http://39.135.230.88/ott.fj.chinamobile.com/PLTV/88888888/224/3221225889/index.m3u8
精品大剧HD高清,http://39.134.198.10:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/jdaju/index.m3u8?IAS
精品大剧HD高清,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226331/1.m3u8
精品体育HD高清,http://39.134.176.144/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229026/index.m3u8
精品体育HD高清,http://39.135.230.80/ott.fj.chinamobile.com/PLTV/88888888/224/3221225886/index.m3u8
精品体育HD高清,http://39.134.198.10:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/jtiyu/index.m3u8?IAS
精品体育HD高清,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226328/1.m3u8
超级体育HD高清,http://39.135.230.74/ott.fj.chinamobile.com/PLTV/88888888/224/3221225803/index.m3u8
中国功夫HD高清,http://39.134.182.236/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229019/index.m3u8
中国功夫HD高清,http://39.134.198.10:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-1500k-576P-gzkongfu/index.m3u8?IAS
中国功夫HD高清,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226321/1.m3u8
武搏世界HD高清,http://39.134.182.236/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229041/index.m3u8
武搏世界HD高清,http://39.135.230.82/ott.fj.chinamobile.com/PLTV/88888888/224/3221225895/index.m3u8
武搏世界HD高清,http://39.134.198.10:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/SD-1500k-576P-bokesen/index.m3u8?IAS
武搏世界HD高清,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226320/1.m3u8
超级综艺HD高清,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225801/index.m3u8
金牌综艺HD高清,http://39.134.182.236/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229002/index.m3u8
金牌综艺HD高清,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225884/index.m3u8
金牌综艺HD高清,http://39.134.198.10:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/saishijx/index.m3u8?IAS
金牌综艺HD高清,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226347/1.m3u8
炫舞未来HD高清,http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229155/index.m3u8
炫舞未来HD高清,http://39.135.230.76/ott.fj.chinamobile.com/PLTV/88888888/224/3221226699/index.m3u8
怡伴健康HD高清,http://39.135.230.86/ott.fj.chinamobile.com/PLTV/88888888/224/3221225883/index.m3u8
怡伴健康HD高清,http://39.134.198.10:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/ljiankangyouyue/index.m3u8?IAS
怡伴健康HD高清,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226327/1.m3u8
东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
东北热剧,http://39.134.66.162/PLTV/88888888/224/3221225679/index.m3u8
怡伴健康HD高清,http://39.134.176.144/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229016/index.m3u8
怡伴健康HD高清,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225919/1.m3u8
怡伴健康HD高清,http://112.50.243.8/PLTV/88888888/224/3221225883/1.m3u8
农业致富HD高清,http://39.134.182.236/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229029/index.m3u8
农业致富HD高清,http://39.134.198.10:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/nongyezf/index.m3u8?IAS
农业致富HD高清,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225930/1.m3u8
农业致富HD高清,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=6193684637634073625&livemode=1&stbId=4
农业致富HD高清,http://www.jhbwtv.top/yeten/yeten.php?id=nongyezf
原声电影,http://www.jhbwtv.top/dalianliantong/shenyangdianxin.php?id=50
译制片,http://www.jhbwtv.top/dalianliantong/shenyangdianxin.php?id=48
喜剧电影,http://www.jhbwtv.top/dalianliantong/shenyangdianxin.php?id=25
探索集锦,http://www.jhbwtv.top/dalianliantong/zhujangkp.php?id=027
探索集锦,http://www.jhbwtv.top/dalianliantong/shenyangdianxin.php?id=31
纪录片,http://www.jhbwtv.top/dalianliantong/shenyangdianxin.php?id=32
探索剧场,http://www.jhbwtv.top/dalianliantong/shenyangdianxin.php?id=36
经典剧场,http://www.jhbwtv.top/dalianliantong/shenyangdianxin.php?id=38
DoxTV,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226048/1/index.m3u8?fmt=ts2hls
G+TV都市剧场HD高清,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225783//index.m3u8?fmt=ts2hls
G+TV谍战剧场HD高清,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225784//index.m3u8?fmt=ts2hls
G+TV经典剧场HD高清,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225782//index.m3u8?fmt=ts2hls
G+TV经典剧场HD高清,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225999//index.m3u8?fmt=ts2hls
G+TV动画乐园HD高清,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225785//index.m3u8?fmt=ts2hls
G+TV热门综艺HD高清,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226004//index.m3u8?fmt=ts2hls
G+TV科普中国HD高清,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226036//index.m3u8?fmt=ts2hls
G+TV海外佳片HD高清,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225786//index.m3u8?fmt=ts2hls
G+TV华语影院HD高清,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225787//index.m3u8?fmt=ts2hls
CIBN映画,http://www.jhbwtv.top/daili/cibnvtv.php?id=39
CIBN怡家,http://www.jhbwtv.top/daili/cibnvtv.php?id=20
CIBN新知,http://www.jhbwtv.top/daili/cibnvtv.php?id=8
CIBN综合,http://www.jhbwtv.top/daili/cibnvtv.php?id=18
CIBN古装剧场,http://www.jhbwtv.top/daili/cibnvtv.php?id=6
CIBN经典剧场,http://www.jhbwtv.top/daili/cibnvtv.php?id=15
CIBN骄阳剧场,http://www.jhbwtv.top/daili/cibnvtv.php?id=23
CIBN流金岁月,http://www.jhbwtv.top/daili/cibnvtv.php?id=27
CIBN纪录片,http://www.jhbwtv.top/daili/cibnvtv.php?id=24
CIBN微电影,http://www.jhbwtv.top/daili/cibnvtv.php?id=32
CIBN时尚生活,http://www.jhbwtv.top/daili/cibnvtv.php?id=41
CIBN风尚运动,http://www.jhbwtv.top/daili/cibnvtv.php?id=10
CIBN生活,http://www.jhbwtv.top/daili/cibnvtv.php?id=9
CIBN东方教育,http://www.jhbwtv.top/daili/cibnvtv.php?id=29
CIBN流行榜单,http://www.jhbwtv.top/daili/cibnvtv.php?id=43
经典音乐,http://www.jhbwtv.top/daili/cibnvtv.php?id=57
巨星演唱会,http://www.jhbwtv.top/daili/cibnvtv.php?id=49
经典音乐会,http://www.jhbwtv.top/daili/cibnvtv.php?id=205
CIBN真人秀,http://www.jhbwtv.top/daili/cibnvtv.php?id=17
CIBN全电竞,http://www.jhbwtv.top/daili/cibnvtv.php?id=194
幼儿绘画教程,http://www.jhbwtv.top/daili/cibnvtv.php?id=245
CIBN动漫剧场,http://www.jhbwtv.top/daili/cibnvtv.php?id=7
CIBN炫佳动漫,http://www.jhbwtv.top/daili/cibnvtv.php?id=4
CIBN朵丫乐园,http://www.jhbwtv.top/daili/cibnvtv.php?id=21
问题大挑战,http://www.jhbwtv.top/daili/cibnvtv.php?id=246
中国传统文化鉴赏,http://www.jhbwtv.top/daili/cibnvtv.php?id=244
神探包青天,http://www.jhbwtv.top/daili/cibnvtv.php?id=250
好家伙,http://www.jhbwtv.top/daili/cibnvtv.php?id=251
兄弟姐妹,http://www.jhbwtv.top/daili/cibnvtv.php?id=252
烧饼皇后,http://www.jhbwtv.top/daili/cibnvtv.php?id=253
黑狐之风影,http://www.jhbwtv.top/daili/cibnvtv.php?id=254
情谜睡美人,http://www.jhbwtv.top/daili/cibnvtv.php?id=255
誓言,http://www.jhbwtv.top/daili/cibnvtv.php?id=256
狙击,http://www.jhbwtv.top/daili/cibnvtv.php?id=257
美食厨房,http://www.jhbwtv.top/daili/cibnvtv.php?id=93
家装精选,http://www.jhbwtv.top/daili/cibnvtv.php?id=92
地市,#genre#
福建综合,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226826/47882539.smil
福建影视,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226115/10000100000000060000000002358067_0.smil
福建少儿,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226120/10000100000000060000000002358082_0.smil
福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
厦门卫视,https://xiamenalic.v.myalicdn.com/xiamen/xiamen_1/index.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226542/index.m3u8
厦门一台,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221226814/1.m3u8#https://xiamenalic.v.myalicdn.com/xiamen/xiamen1_1/index.m3u8
厦门二台,https://xiamenalic.v.myalicdn.com/xiamen/xiamen2_1/index.m3u8#http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221226777/1.m3u8
厦门三台,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221226760/1.m3u8
龙岩综合,http://live.lytv.net.cn/zhpwd/hd/live.m3u8
龙岩公共,http://live.lytv.net.cn/ggpd/sd/live.m3u8
晋江电视,http://stream.jinjiang.tv/1/sd/live.m3u8
闽侯综合,https://41442.hlsplay.aodianyun.com/tv_radio_41442/tv_channel_2068.m3u8
新罗电视,http://stream.lyxltv.com/xltv/sd/live.m3u8
沙县综合,https://35498.hlsplay.aodianyun.com/guangdianyun_35498/tv_channel_425.m3u8
石狮综合,http://218.106.152.240:800/Dxzxfgp/1000/live.m3u8
广东文化台,https://glive.grtn.cn/live/wenhua_test0203.m3u8
广东体育,http://112.89.121.22/PLTV/88888973/224/3221225721/10000100000000060000000000334146_0.smil/01.m3u8?fmt=ts2hls,504,01.m3u8,0,2421,0,0&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCowlle84poqYwpqTFTEXsmGMO:20181110091937,END&GuardEncType=2
广东影视,http://112.89.121.22/PLTV/88888973/224/3221225726/10000100000000060000000000334170_0.smil/01.m3u8?fmt=ts2hls,504,01.m3u8,0,2442,0,0&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCowkfd9IoKdgcJmTBecuaKGXz:20181110091937,END&GuardEncType=2
广东经济,http://112.89.121.22/PLTV/88888973/224/3221225723/10000100000000060000000000334156_0.smil/01.m3u8?fmt=ts2hls,504,01.m3u8,0,2441,0,0&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCowmyN/Purpl112KWxXhubChW:20181110091937,END&GuardEncType=2
广东新闻,http://112.89.121.21/PLTV/88888973/224/3221225719/10000100000000060000000000334142_0.smil/01.m3u8?fmt=ts2hls,504,01.m3u8,0,2443,0,0&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCowk/inuEY/E/H3Sdg8+Iylto:20181110091937,END&GuardEncType=2
广东公共,http://112.89.121.22/PLTV/88888973/224/3221225720/10000100000000060000000000334144_0.smil/01.m3u8?fmt=ts2hls,504,01.m3u8,0,2362,0,0&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCowmqa9lv8pfII6A7oM+O1+jz:20181110091937,END&GuardEncType=2
广东少儿,http://112.89.121.22/PLTV/88888973/224/3221225727/10000100000000060000000000334183_0.smil/01.m3u8?fmt=ts2hls,504,01.m3u8,0,2441,0,0&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCownrw/j/aNuduCcIim1MFJop:20181110091937,END&GuardEncType=2
广东综艺,http://120.87.4.5/PLTV/88888973/224/3221226174/10000100000000060000000001154677_0.smil/01.m3u8?fmt=ts2hls,83,01.m3u8,0,28893,0,0&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCowks7JFSNmqxY+Vs2cx118+R:20181110091937,END&GuardEncType=2
南方卫视,http://39.135.33.12/PLTV/77777777/224/3221226596/index.m3u8#http://183.207.248.71/gitv/live1/G_NANFANG/G_NANFANG#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226218/1.m3u8#http://39.135.138.6:6610/PLTV/88888888/224/3221226203/2/index.m3u8?fmt=ts2hls#http://112.89.121.22/PLTV/88888973/224/3221225724/10000100000000060000000000334167_0.smil/01.m3u8?fmt=ts2hls,504,01.m3u8,0,2441,0,0&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCowkQyJ1/QCjaDX1hkMu/sXTY:20181110091937,END&GuardEncType=2
珠江频道,http://39.135.33.12/PLTV/77777777/224/3221226608/index.m3u8#http://112.89.121.24/PLTV/88888973/224/3221226219/10000100000000060000000001339127_0.smil/01.m3u8?fmt=ts2hls,504,01.m3u8,0,7809,0,0&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCowkA8XRtoLtcXa3827qxtKmF:20181110091937,END&GuardEncType=2
深圳龙岗,http://liveplay.sznews.com/66_norecord_live/357.m3u8
深圳东部,http://liveplay.sznews.com/66_norecord_live/343.m3u8
深圳众创,http://liveplay.sznews.com/66_norecord_live/341.m3u8
番禺电视,http://live.pybtv.cn/channel1/sd/live.m3u8?_upt=16fb00e01563813775
佛山综合,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_zhpd.m3u8
佛山公共,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_ggpd.m3u8
佛山顺德,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_sdpd.m3u8
佛山南海,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_nhpd.m3u8
中山综合,http://v.zsbtv.com.cn/qTl38me/800/h1mhTg3.m3u8
中山公共,http://v.zsbtv.com.cn/H3QclaV/800/14g3gck.m3u8
蛇口综合,http://218.17.99.211:82/hls/d4encs75.m3u8
广州综合,http://player.ioioz.com/1369/gd/gztvm3u8.php?id=gzzh
广州影视,http://player.ioioz.com/1369/gd/gztvm3u8.php?id=gzys
广州新闻,http://player.ioioz.com/1369/gd/gztvm3u8.php?id=gzxw
广州竞赛,http://player.ioioz.com/1369/gd/gztvm3u8.php?id=gzjs
南国都市,http://player.ioioz.com/1369/gd/gztvm3u8.php?id=gzngds
惠州综合,http://livehuiz.chinamcache.com/live/zb01.m3u8
惠州公共,http://livehuiz.chinamcache.com/live/zb02.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b3628000.m3u8
肇庆综合,https://liveout.nanyuecloud.com/wjg164/0w3j92.m3u8
肇庆公共,https://liveout.nanyuecloud.com/wjg164/6r86r6.m3u8
嘉佳卡通,http://39.135.33.12/PLTV/77777777/224/3221226669/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226227/1.m3u8#http://39.135.138.6:6610/PLTV/88888888/224/3221226193/2/index.m3u8?fmt=ts2hls#http://39.134.168.76/PLTV/1/224/3221225644/index.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
第一财经,http://39.134.168.76/PLTV/1/224/3221225494/index.m3u8#http://39.134.39.38/PLTV/88888888/224/3221226172/index.m3u8
上海教育,http://live.setv.sh.cn/slive/shedu02_1200k.m3u8
上海综合,http://183.207.255.190/live/program/live/xwzhhd/2300000/mnf.m3u8#http://140.207.241.2:8080/live/program/live/xwzhhd/4000000/mnf.m3u8
上海影视,http://140.207.241.2:8080/live/program/live/dsjpdhd/2300000/mnf.m3u8#http://39.134.168.76/PLTV/1/224/3221225612/index.m3u8#http://183.207.255.190/live/program/live/dsjpdhd/4000000/mnf.m3u8
上海纪实,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221226958/1.m3u8#http://183.207.255.190/live/program/live/jspdhd/4000000/mnf.m3u8#http://183.207.248.71/cntv/live1/HD-8000k-1080P-shanghaijishi/HD-8000k-1080P-shanghaijishi#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
上海外语,http://14.152.88.77/liveplay-kk.rtxapp.com/live/program/live/wypdhd/4000000/mnf.m3u8#http://183.207.255.190/live/program/live/wypdhd/2300000/mnf.m3u8
上海都市,http://183.207.255.190/live/program/live/ylpdhd/4000000/mnf.m3u8#http://140.207.241.2:8080/live/program/live/ylpdhd/4000000/mnf.m3u8
五星体育,http://39.134.39.38/PLTV/88888888/224/3221226178/index.m3u8 
劲爆体育,http://183.207.255.190/live/program/live/jbtyhd/2300000/mnf.m3u8#http://39.134.39.38/PLTV/88888888/224/3221226170/index.m3u8
欢笑剧场,http://39.134.39.38/PLTV/88888888/224/3221226203/index.m3u8#http://183.207.248.71/cntv/live1/HD-15M-2160P-jshuanxiaojc/HD-15M-2160P-jshuanxiaojc
都市剧场,http://39.134.186.42/PLTV/88888888/224/3221226825/index.m3u8#http://183.207.248.71/gitv/live1/G_DUSHIJC/G_DUSHIJC
哈哈炫动,http://183.207.255.190/live/program/live/hhxdhd/4000000/mnf.m3u8
动漫秀场,http://183.207.255.190/live/program/live/dmxchd/4000000/mnf.m3u8#http://39.134.39.38/PLTV/88888888/224/3221226197/index.m3u8
生活时尚,http://183.207.248.71/gitv/live1/G_SHENGHUOSS/G_SHENGHUOSS#http://39.134.168.76/PLTV/1/224/3221225498/index.m3u8
浦东电视,http://pdtvlive.pudongtv.cn/live/pdtv.m3u8
嘉定电视台,http://5730.liveplay.myqcloud.com/live/Mar.m3u8
浙江影视,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8
浙江教育,http://hw-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江经济,http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
柯桥综合,http://live.scbtv.cn/hls/news/index.m3u8
柯桥时尚,http://live.scbtv.cn/hls/qfc/index.m3u8
杭州综合,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229307/index.m3u8#http://live.hoolo.tv/hztv1/sd/live.m3u8#http://39.134.186.42/PLTV/88888888/224/3221226170/index.m3u8
杭州明珠,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229310/index.m3u8#http://live.hoolo.tv/hztv2/sd/live.m3u8
杭州生活,http://live.hoolo.tv/hztv3/sd/live.m3u8#http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229313/index.m3u8
杭州影视,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229377/index.m3u8#http://live.hoolo.tv/hztv4/sd/live.m3u8
杭州少儿,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229316/index.m3u8#http://live.hoolo.tv/hztv5/sd/live.m3u8
绍兴综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
宁波1台,http://live1.cloud.nbtv.cn/44dcc3310dcf4278827317c77e87bac5/h264_500k_ts/index.m3u8?type=flv2hls_m3u8
宁波2台,http://live1.cloud.nbtv.cn/98ef9dc4eb1a4259b7764ffc4a3ab241/h264_500k_ts/index.m3u8?type=flv2hls_m3u8
宁波3台,http://live1.cloud.nbtv.cn/5864a1066e4d4754a0572768c9080e47/h264_500k_ts/index.m3u8?type=flv2hls_m3u8
湖州综合,http://live.plus.hugd.com/xwzhpd/sd/live.m3u8
湖州公共,http://live.plus.hugd.com/ggpd1/sd/live.m3u8
杭州娱乐,http://live.plus.hugd.com/whylpd/sd/live.m3u8
温州综合,http://live.wzqmt.com/wztv1/sd/live.m3u8
瑞安综合,http://stream.rabtv.cn/xwzh/sd/live.m3u8
瑞安文化,http://stream.rabtv.cn/jjwh/sd/live.m3u8
舟山综合,http://live.wifizs.cn/xwzh/sd/live.m3u8
舟山公共,http://stream.wifizs.cn/ggsh/sd/live.m3u8
舟山旅游,http://stream.wifizs.cn/qdly/sd/live.m3u8
新昌综合,http://42483.hlsplay.aodianyun.com/tv_radio_42483/tv_channel_1361.m3u8
新昌生活,http://42483.hlsplay.aodianyun.com/tv_radio_42483/tv_channel_1362.m3u8
永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
金华综合,http://live.plus.jinhua.com.cn/xwzh/playlist.m3u8
余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
